OrderID,Producto,ProductURI,OrderItemID,Tipo,NIF,Company,matchedOrganizations,Adjudicatario,OrganizationURI,Fecha,CantidadPedido,CantidadRecibido,CantidadPendiente,ImportePedido,ImportePagado,ImportePendiente,totalVAT
CUBREBOTA_MPL_SOLUCIONES_SCOOP_2020-03-23T00:00Z,CUBREBOTA,CUBREBOTA,CUBREBOTA_MPL_SOLUCIONES_SCOOP,Product,F73659013,MPL SOLUCIONES S.COOP,,MPL SOLUCIONES S.COOP,MPL_SOLUCIONES_SCOOP,2020-03-23T00:00:00Z,800.0,800.0,0.0,2710.0,2710.0,0,21
EQUIPO_RADIOLOGÍA_DIDITAL_PORTÁTIL_FUJIFILM_EUROPE_GMBH_SUCURSAL_EN_2020-03-23T00:00Z,EQUIPO RADIOLOGÍA DIDITAL PORTÁTIL,EQUIPO_RADIOLOGÍA_DIDITAL_PORTÁTIL,EQUIPO_RADIOLOGÍA_DIDITAL_PORTÁTIL_FUJIFILM_EUROPE_GMBH_SUCURSAL_EN,Product,W0047861J,"FUJIFILM EUROPE GMBH, SUCURSAL EN",Q164740,Fujifilm,FUJIFILM_EUROPE_GMBH_SUCURSAL_EN,2020-03-23T00:00:00Z,1.0,1.0,0.0,75000.0,75000.0,0,0
EQUIPO_RADIPOLOGÍA_DIGITAL_PORTA´TIL_FUJIFILM_EUROPE_GMBH_SUCURSAL_EN_2020-03-23T00:00Z,EQUIPO RADIPOLOGÍA DIGITAL PORTA´TIL,EQUIPO_RADIPOLOGÍA_DIGITAL_PORTA´TIL,EQUIPO_RADIPOLOGÍA_DIGITAL_PORTA´TIL_FUJIFILM_EUROPE_GMBH_SUCURSAL_EN,Product,W0047861J,"FUJIFILM EUROPE GMBH, SUCURSAL EN",Q164740,Fujifilm,FUJIFILM_EUROPE_GMBH_SUCURSAL_EN,2020-03-23T00:00:00Z,1.0,1.0,0.0,75000.0,75000.0,0,0
GUANTES_DE_NITRILO__CON_Y_SIN_POLVO_LABORATORIOS_HARTMANN_SA_2020-03-24T00:00Z,"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,GUANTES_DE_NITRILO__CON_Y_SIN_POLVO_LABORATORIOS_HARTMANN_SA,Product,A08032401,"LABORATORIOS HARTMANN, S.A.",,"LABORATORIOS HARTMANN, S.A.",LABORATORIOS_HARTMANN_SA,2020-03-24T00:00:00Z,7990000.0,7990000.0,0.0,229871.0,229871.0,0,21
GUANTE_QUIRÚRGICO_EL_CORTE_INGLES_SA_2020-03-24T00:00Z,GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,GUANTE_QUIRÚRGICO_EL_CORTE_INGLES_SA,Product,A28017895,"EL CORTE INGLES, S.A.",Q623133,El Corte Inglés,EL_CORTE_INGLES_SA,2020-03-24T00:00:00Z,211400.0,211400.0,0.0,61213.0,61213.0,0,21
Fij/suj/acc_ventiltp_DRAGER_MEDICAL_HISPANIA_SA_2020-03-24T00:00Z,Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,Fij/suj/acc_ventiltp_DRAGER_MEDICAL_HISPANIA_SA,Product,A28063485,"DRAGER MEDICAL HISPANIA, S.A.",Q54969824,Dräger Medica,DRAGER_MEDICAL_HISPANIA_SA,2020-03-24T00:00:00Z,84.0,84.0,0.0,1880.0,1880.0,0,21
Tubul/filt/circ__Y_MEDTRONIC_IBERICA_SA_2020-03-24T00:00Z,Tubul/filt/circ. Y,Tubul/filt/circ__Y,Tubul/filt/circ__Y_MEDTRONIC_IBERICA_SA,Product,A28389484,"MEDTRONIC IBERICA, S.A.",Q642189,Medtronic plc,MEDTRONIC_IBERICA_SA,2020-03-24T00:00:00Z,4500.0,4500.0,0.0,5445.0,5445.0,0,21
Mascarilla_O2/otras_VYGON_SA_2020-03-24T00:00Z,Mascarilla O2/otras,Mascarilla_O2/otras,Mascarilla_O2/otras_VYGON_SA,Product,A28536480,"VYGON, S.A.",Q17032242,Vygon,VYGON_SA,2020-03-24T00:00:00Z,200.0,200.0,0.0,19820.0,19820.0,0,21
CONTENEDORES_AKRALAB_SL_2020-03-24T00:00Z,CONTENEDORES,CONTENEDORES,CONTENEDORES_AKRALAB_SL,Product,B03362621,"AKRALAB, S.L.",,"AKRALAB, S.L.",AKRALAB_SL,2020-03-24T00:00:00Z,120.0,120.0,0.0,4150.0,4150.0,0,21
CLIENTE_LIGERO_GISPERT_GENERAL_DE_INFORMATICA_Y_2020-03-24T00:00Z,CLIENTE LIGERO,CLIENTE_LIGERO,CLIENTE_LIGERO_GISPERT_GENERAL_DE_INFORMATICA_Y,Product,B30053003,GISPERT GENERAL DE INFORMATICA Y,,GISPERT GENERAL DE INFORMATICA Y,GISPERT_GENERAL_DE_INFORMATICA_Y,2020-03-24T00:00:00Z,20.0,20.0,0.0,10147.0,10147.0,0,21
ORDENADOR_PERSONAL_GISPERT_GENERAL_DE_INFORMATICA_Y_2020-03-24T00:00Z,ORDENADOR PERSONAL,ORDENADOR_PERSONAL,ORDENADOR_PERSONAL_GISPERT_GENERAL_DE_INFORMATICA_Y,Product,B30053003,GISPERT GENERAL DE INFORMATICA Y,,GISPERT GENERAL DE INFORMATICA Y,GISPERT_GENERAL_DE_INFORMATICA_Y,2020-03-24T00:00:00Z,10.0,10.0,0.0,7635.0,7635.0,0,21
MASCARILLA_PROTECCION_FFP2_VIALTA_SL_2020-03-24T00:00Z,MASCARILLA PROTECCION FFP2,MASCARILLA_PROTECCION_FFP2,MASCARILLA_PROTECCION_FFP2_VIALTA_SL,Product,B30243737,"VIALTA, S.L.",,"VIALTA, S.L.",VIALTA_SL,2020-03-24T00:00:00Z,5000.0,5000.0,0.0,38100.0,38100.0,0,21
ALCOHOL_BENITO_PARRAGA_SL_2020-03-24T00:00Z,ALCOHOL,ALCOHOL,ALCOHOL_BENITO_PARRAGA_SL,Product,B30389282,"BENITO PARRAGA, S.L.",,"BENITO PARRAGA, S.L.",BENITO_PARRAGA_SL,2020-03-24T00:00:00Z,2880.0,2880.0,0.0,6494.0,6494.0,0,0
CONTENEDORES_HISANTA_SL_2020-03-24T00:00Z,CONTENEDORES,CONTENEDORES,CONTENEDORES_HISANTA_SL,Product,B36731495,"HISANTA, S.L.",,"HISANTA, S.L.",HISANTA_SL,2020-03-24T00:00:00Z,208.0,208.0,0.0,1888.0,1888.0,0,21
Mascarilla_O2/otras_DEXTRO_MEDICA_SL_2020-03-24T00:00Z,Mascarilla O2/otras,Mascarilla_O2/otras,Mascarilla_O2/otras_DEXTRO_MEDICA_SL,Product,B46149555,"DEXTRO MEDICA, S.L.",,"DEXTRO MEDICA, S.L.",DEXTRO_MEDICA_SL,2020-03-24T00:00:00Z,6.0,6.0,0.0,1990.0,1990.0,0,0
Nebuliz_/humidific__DEXTRO_MEDICA_SL_2020-03-24T00:00Z,Nebuliz./humidific.,Nebuliz_/humidific_,Nebuliz_/humidific__DEXTRO_MEDICA_SL,Product,B46149555,"DEXTRO MEDICA, S.L.",,"DEXTRO MEDICA, S.L.",DEXTRO_MEDICA_SL,2020-03-24T00:00:00Z,10.0,10.0,0.0,456.0,456.0,0,0
Nebuliz_/humidific__KEYLAB_MEDICAL_SL_2020-03-24T00:00Z,Nebuliz./humidific.,Nebuliz_/humidific_,Nebuliz_/humidific__KEYLAB_MEDICAL_SL,Product,B61053922,"KEYLAB MEDICAL, S.L.",,"KEYLAB MEDICAL, S.L.",KEYLAB_MEDICAL_SL,2020-03-24T00:00:00Z,120.0,120.0,0.0,2178.0,2178.0,0,0
CONTENEDORES_DANGEROUS_GOODS_PACKAGING_SL_2020-03-24T00:00Z,CONTENEDORES,CONTENEDORES,CONTENEDORES_DANGEROUS_GOODS_PACKAGING_SL,Product,B81409567,"DANGEROUS GOODS PACKAGING, S.L.",,"DANGEROUS GOODS PACKAGING, S.L.",DANGEROUS_GOODS_PACKAGING_SL,2020-03-24T00:00:00Z,408.0,408.0,0.0,9874.0,9874.0,0,21
Mascarilla_O2/otras_LINDE_MEDICA_SLU_2020-03-24T00:00Z,Mascarilla O2/otras,Mascarilla_O2/otras,Mascarilla_O2/otras_LINDE_MEDICA_SLU,Product,B82479387,"LINDE MEDICA, S.L.U.",,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-03-24T00:00:00Z,262.0,262.0,0.0,11043.0,11043.0,0,21
BATA_AISLAMIENTO_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-03-24T00:00Z,BATA AISLAMIENTO,BATA_AISLAMIENTO,BATA_AISLAMIENTO_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-03-24T00:00:00Z,4788.0,4788.0,0.0,7230.0,7230.0,0,21
BATAS_DESECHABLES_E_IMPERMEABLES_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-03-24T00:00Z,BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-03-24T00:00:00Z,28470.0,28470.0,0.0,88822.0,88822.0,0,21
GUANTE_QUIRÚRGICO_CARDINAL_HEALTH_SPAIN_511_SL_2020-03-24T00:00Z,GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,GUANTE_QUIRÚRGICO_CARDINAL_HEALTH_SPAIN_511_SL,Product,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",Q902397,Cardinal Health,CARDINAL_HEALTH_SPAIN_511_SL,2020-03-24T00:00:00Z,182400.0,182400.0,0.0,122895.0,122895.0,0,21
RESPIRADOR+CARRO_MATCLINIC_SL_2020-03-24T00:00Z,RESPIRADOR+CARRO,RESPIRADOR+CARRO,RESPIRADOR+CARRO_MATCLINIC_SL,Product,B97527477,"MATCLINIC, S.L.",,"MATCLINIC, S.L.",MATCLINIC_SL,2020-03-24T00:00:00Z,6.0,6.0,0.0,77440.0,77440.0,0,21
OTROS_MPL_SOLUCIONES_SCOOP_2020-03-24T00:00Z,OTROS,OTROS,OTROS_MPL_SOLUCIONES_SCOOP,Product,F73659013,MPL SOLUCIONES S.COOP,,MPL SOLUCIONES S.COOP,MPL_SOLUCIONES_SCOOP,2020-03-24T00:00:00Z,1000.0,1000.0,0.0,18150.0,18150.0,0,21
DESINFECTANTE_SUPERFICIE_LABORATORIOS_HARTMANN_SA_2020-03-25T00:00Z,DESINFECTANTE SUPERFICIE,DESINFECTANTE_SUPERFICIE,DESINFECTANTE_SUPERFICIE_LABORATORIOS_HARTMANN_SA,Product,A08032401,"LABORATORIOS HARTMANN, S.A.",,"LABORATORIOS HARTMANN, S.A.",LABORATORIOS_HARTMANN_SA,2020-03-25T00:00:00Z,2000.0,2000.0,0.0,15730.0,15730.0,0,21
LICENCIAS_TERMINAL_SERVER_SEIDOR_SA_2020-03-25T00:00Z,LICENCIAS TERMINAL SERVER,LICENCIAS_TERMINAL_SERVER,LICENCIAS_TERMINAL_SERVER_SEIDOR_SA,Product,A08854929,"SEIDOR, S.A.",,"SEIDOR, S.A.",SEIDOR_SA,2020-03-25T00:00:00Z,1000.0,1000.0,0.0,210298.0,210298.0,0,21
Fij/suj/acc_ventiltp_DRAGER_MEDICAL_HISPANIA_SA_2020-03-25T00:00Z,Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,Fij/suj/acc_ventiltp_DRAGER_MEDICAL_HISPANIA_SA,Product,A28063485,"DRAGER MEDICAL HISPANIA, S.A.",Q54969824,Dräger Medica,DRAGER_MEDICAL_HISPANIA_SA,2020-03-25T00:00:00Z,10.0,10.0,0.0,411.0,411.0,0,21
RESPIRADOR_DE_VENTILACIÓN_NO_INVASIVA_CONTSE_SA_2020-03-25T00:00Z,RESPIRADOR DE VENTILACIÓN NO INVASIVA,RESPIRADOR_DE_VENTILACIÓN_NO_INVASIVA,RESPIRADOR_DE_VENTILACIÓN_NO_INVASIVA_CONTSE_SA,Product,A28400273,"CONTSE, SA",,"CONTSE, SA",CONTSE_SA,2020-03-25T00:00:00Z,12.0,12.0,0.0,56050.0,56050.0,0,21
Mascarilla_O2/otras_VYGON_SA_2020-03-25T00:00Z,Mascarilla O2/otras,Mascarilla_O2/otras,Mascarilla_O2/otras_VYGON_SA,Product,A28536480,"VYGON, S.A.",Q17032242,Vygon,VYGON_SA,2020-03-25T00:00:00Z,220.0,220.0,0.0,22626.0,22626.0,0,21
BATAS_DESECHABLES_E_IMPERMEABLES_COMEDIC_SL_2020-03-25T00:00Z,BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES_COMEDIC_SL,Product,B15031545,"COMEDIC, S.L.",,"COMEDIC, S.L.",COMEDIC_SL,2020-03-25T00:00:00Z,792.0,792.0,0.0,2875.0,2875.0,0,21
GORROS_COMEDIC_SL_2020-03-25T00:00Z,GORROS,GORROS,GORROS_COMEDIC_SL,Product,B15031545,"COMEDIC, S.L.",,"COMEDIC, S.L.",COMEDIC_SL,2020-03-25T00:00:00Z,7000.0,7000.0,0.0,240.0,240.0,0,21
OTROS_VIALTA_SL_2020-03-25T00:00Z,OTROS,OTROS,OTROS_VIALTA_SL,Product,B30243737,"VIALTA, S.L.",,"VIALTA, S.L.",VIALTA_SL,2020-03-25T00:00:00Z,38.0,38.0,0.0,697.0,697.0,0,21
CONTENEDORES_HISANTA_SL_2020-03-25T00:00Z,CONTENEDORES,CONTENEDORES,CONTENEDORES_HISANTA_SL,Product,B36731495,"HISANTA, S.L.",,"HISANTA, S.L.",HISANTA_SL,2020-03-25T00:00:00Z,52.0,52.0,0.0,472.0,472.0,0,21
DESINFECTANTE_SUPERFICIE_VESISMIN_SL_2020-03-25T00:00Z,DESINFECTANTE SUPERFICIE,DESINFECTANTE_SUPERFICIE,DESINFECTANTE_SUPERFICIE_VESISMIN_SL,Product,B48910756,"VESISMIN, S.L.",,"VESISMIN, S.L.",VESISMIN_SL,2020-03-25T00:00:00Z,102.0,102.0,0.0,9717.0,9717.0,0,21
DESINFECTANTE_TOALLITAS_VESISMIN_SL_2020-03-25T00:00Z,DESINFECTANTE TOALLITAS,DESINFECTANTE_TOALLITAS,DESINFECTANTE_TOALLITAS_VESISMIN_SL,Product,B48910756,"VESISMIN, S.L.",,"VESISMIN, S.L.",VESISMIN_SL,2020-03-25T00:00:00Z,5600.0,5600.0,0.0,569.0,569.0,0,0
OTROS_HOSPITAL_HISPANIA_SL_2020-03-25T00:00Z,OTROS,OTROS,OTROS_HOSPITAL_HISPANIA_SL,Product,B59078071,"HOSPITAL HISPANIA, SL.",,"HOSPITAL HISPANIA, SL.",HOSPITAL_HISPANIA_SL,2020-03-25T00:00:00Z,50.0,50.0,0.0,6534.0,6534.0,0,21
CAJONERA_RODANTE_SOFIMA_EXPRESS_SL_2020-03-25T00:00Z,CAJONERA RODANTE,CAJONERA_RODANTE,CAJONERA_RODANTE_SOFIMA_EXPRESS_SL,Product,B73068702,"SOFIMA EXPRESS, S.L.",,"SOFIMA EXPRESS, S.L.",SOFIMA_EXPRESS_SL,2020-03-25T00:00:00Z,15.0,15.0,0.0,2287.0,2287.0,0,21
MESA_AUXILIAR_PACIENTE_SOFIMA_EXPRESS_SL_2020-03-25T00:00Z,MESA AUXILIAR PACIENTE,MESA_AUXILIAR_PACIENTE,MESA_AUXILIAR_PACIENTE_SOFIMA_EXPRESS_SL,Product,B73068702,"SOFIMA EXPRESS, S.L.",,"SOFIMA EXPRESS, S.L.",SOFIMA_EXPRESS_SL,2020-03-25T00:00:00Z,15.0,15.0,0.0,3775.0,3775.0,0,21
SILLA_CONFIDENTE_SOFIMA_EXPRESS_SL_2020-03-25T00:00Z,SILLA CONFIDENTE,SILLA_CONFIDENTE,SILLA_CONFIDENTE_SOFIMA_EXPRESS_SL,Product,B73068702,"SOFIMA EXPRESS, S.L.",,"SOFIMA EXPRESS, S.L.",SOFIMA_EXPRESS_SL,2020-03-25T00:00:00Z,30.0,30.0,0.0,2432.0,2432.0,0,21
SILLA_OFICINA+RUEDAS_SOFIMA_EXPRESS_SL_2020-03-25T00:00Z,SILLA OFICINA+RUEDAS,SILLA_OFICINA+RUEDAS,SILLA_OFICINA+RUEDAS_SOFIMA_EXPRESS_SL,Product,B73068702,"SOFIMA EXPRESS, S.L.",,"SOFIMA EXPRESS, S.L.",SOFIMA_EXPRESS_SL,2020-03-25T00:00:00Z,20.0,20.0,0.0,3267.0,3267.0,0,21
GORROS_CARDIVA_2_SL_2020-03-25T00:00Z,GORROS,GORROS,GORROS_CARDIVA_2_SL,Product,B80601982,"CARDIVA 2, S.L.",,"CARDIVA 2, S.L.",CARDIVA_2_SL,2020-03-25T00:00:00Z,7000.0,7000.0,0.0,730.0,730.0,0,21
Conector/adaptador_LINDE_MEDICA_SLU_2020-03-25T00:00Z,Conector/adaptador,Conector/adaptador,Conector/adaptador_LINDE_MEDICA_SLU,Product,B82479387,"LINDE MEDICA, S.L.U.",,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-03-25T00:00:00Z,21.0,21.0,0.0,0.0,0.0,0,0
Mascarilla_O2/otras_LINDE_MEDICA_SLU_2020-03-25T00:00Z,Mascarilla O2/otras,Mascarilla_O2/otras,Mascarilla_O2/otras_LINDE_MEDICA_SLU,Product,B82479387,"LINDE MEDICA, S.L.U.",,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-03-25T00:00:00Z,116.0,116.0,0.0,6097.0,6097.0,0,21
Nebuliz_/humidific__LINDE_MEDICA_SLU_2020-03-25T00:00Z,Nebuliz./humidific.,Nebuliz_/humidific_,Nebuliz_/humidific__LINDE_MEDICA_SLU,Product,B82479387,"LINDE MEDICA, S.L.U.",,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-03-25T00:00:00Z,480.0,480.0,0.0,493.0,493.0,0,21
BATAS_DESECHABLES_E_IMPERMEABLES_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-03-25T00:00Z,BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-03-25T00:00:00Z,1236.0,1236.0,0.0,1841.0,1841.0,0,21
GUANTE_QUIRÚRGICO_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-03-25T00:00Z,GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,GUANTE_QUIRÚRGICO_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-03-25T00:00:00Z,39800.0,39800.0,0.0,28172.0,28172.0,0,21
MASCARILLA_PROTECCION_FFP3_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-03-25T00:00Z,MASCARILLA PROTECCION FFP3,MASCARILLA_PROTECCION_FFP3,MASCARILLA_PROTECCION_FFP3_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-03-25T00:00:00Z,5760.0,5760.0,0.0,8782.0,8782.0,0,21
MASCARILLAS_(OTRAS)_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-03-25T00:00Z,MASCARILLAS (OTRAS),MASCARILLAS_(OTRAS),MASCARILLAS_(OTRAS)_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-03-25T00:00:00Z,100.0,100.0,0.0,30.0,30.0,0,0
PIJAMAS_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-03-25T00:00Z,PIJAMAS,PIJAMAS,PIJAMAS_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-03-25T00:00:00Z,825.0,825.0,0.0,819.0,819.0,0,21
MONITOR_DE_PRESION_VENOSA_MATCLINIC_SL_2020-03-25T00:00Z,MONITOR DE PRESION VENOSA,MONITOR_DE_PRESION_VENOSA,MONITOR_DE_PRESION_VENOSA_MATCLINIC_SL,Product,B97527477,"MATCLINIC, S.L.",,"MATCLINIC, S.L.",MATCLINIC_SL,2020-03-25T00:00:00Z,8.0,8.0,0.0,26592.0,26592.0,0,21
MONO_INTEGRAL_MPL_SOLUCIONES_SCOOP_2020-03-25T00:00Z,MONO INTEGRAL,MONO_INTEGRAL,MONO_INTEGRAL_MPL_SOLUCIONES_SCOOP,Product,F73659013,MPL SOLUCIONES S.COOP,,MPL SOLUCIONES S.COOP,MPL_SOLUCIONES_SCOOP,2020-03-25T00:00:00Z,3500.0,3500.0,0.0,35997.0,35997.0,0,21
GORROS_IBERHOSPITEX_SA_2020-03-26T00:00Z,GORROS,GORROS,GORROS_IBERHOSPITEX_SA,Product,A08630063,"IBERHOSPITEX, S.A.",,"IBERHOSPITEX, S.A.",IBERHOSPITEX_SA,2020-03-26T00:00:00Z,100000.0,100000.0,0.0,3860.0,3860.0,0,21
GUANTES_DE_NITRILO__CON_Y_SIN_POLVO_EL_CORTE_INGLES_SA_2020-03-26T00:00Z,"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,GUANTES_DE_NITRILO__CON_Y_SIN_POLVO_EL_CORTE_INGLES_SA,Product,A28017895,"EL CORTE INGLES, S.A.",Q623133,El Corte Inglés,EL_CORTE_INGLES_SA,2020-03-26T00:00:00Z,291000.0,291000.0,0.0,9013.0,9013.0,0,21
Fund/prot_desechable_PALEX_MEDICAL_SA_2020-03-26T00:00Z,Fund/prot.desechable,Fund/prot_desechable,Fund/prot_desechable_PALEX_MEDICAL_SA,Product,A58710740,"PALEX MEDICAL, S.A.",,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-03-26T00:00:00Z,25000.0,25000.0,0.0,21175.0,21175.0,0,21
KITS_PCR_DIAGNOSTICO_COVID-19_PALEX_MEDICAL_SA_2020-03-26T00:00Z,KITS PCR DIAGNOSTICO COVID-19,KITS_PCR_DIAGNOSTICO_COVID-19,KITS_PCR_DIAGNOSTICO_COVID-19_PALEX_MEDICAL_SA,Product,A58710740,"PALEX MEDICAL, S.A.",,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-03-26T00:00:00Z,5.0,5.0,0.0,15125.0,15125.0,0,0
PCR_EXTRACCION_Y_MATERIAL_ACCESORIO_PALEX_MEDICAL_SA_2020-03-26T00:00Z,PCR EXTRACCION Y MATERIAL ACCESORIO,PCR_EXTRACCION_Y_MATERIAL_ACCESORIO,PCR_EXTRACCION_Y_MATERIAL_ACCESORIO_PALEX_MEDICAL_SA,Product,A58710740,"PALEX MEDICAL, S.A.",,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-03-26T00:00:00Z,27.0,27.0,0.0,3907.0,3907.0,0,21
GORROS_VIALTA_SL_2020-03-26T00:00Z,GORROS,GORROS,GORROS_VIALTA_SL,Product,B30243737,"VIALTA, S.L.",,"VIALTA, S.L.",VIALTA_SL,2020-03-26T00:00:00Z,800.0,800.0,0.0,68.0,68.0,0,21
Fund/prot_desechable_MOLNLYCKE_HEALTH_CARE_SL_2020-03-26T00:00Z,Fund/prot.desechable,Fund/prot_desechable,Fund/prot_desechable_MOLNLYCKE_HEALTH_CARE_SL,Product,B61526414,MOLNLYCKE HEALTH CARE S.L.,Q3333974,Mölnlycke Health Care,MOLNLYCKE_HEALTH_CARE_SL,2020-03-26T00:00:00Z,400.0,400.0,0.0,605.0,605.0,0,21
OTROS_MARCOM_MEDICA_SL_2020-03-26T00:00Z,OTROS,OTROS,OTROS_MARCOM_MEDICA_SL,Product,B73182586,"MARCOM MEDICA, S.L.",,"MARCOM MEDICA, S.L.",MARCOM_MEDICA_SL,2020-03-26T00:00:00Z,100.0,100.0,0.0,0.0,0.0,0,21
TERMOMETROS_MEDICAL_CAÑADA_SL_2020-03-26T00:00Z,TERMOMETROS,TERMOMETROS,TERMOMETROS_MEDICAL_CAÑADA_SL,Product,B73280349,"MEDICAL CAÑADA, S.L.",Q43894983,Medical Cañada (Spain),MEDICAL_CAÑADA_SL,2020-03-26T00:00:00Z,200.0,200.0,0.0,11000.0,11000.0,0,0
Conector/adaptador_INTERSURGICAL_ESPAÑA_SL_2020-03-26T00:00Z,Conector/adaptador,Conector/adaptador,Conector/adaptador_INTERSURGICAL_ESPAÑA_SL,Product,B80957889,"INTERSURGICAL ESPAÑA, S.L.",Q17322459,Intersurgical,INTERSURGICAL_ESPAÑA_SL,2020-03-26T00:00:00Z,100.0,100.0,0.0,241.0,241.0,0,21
Conector/adaptador_LINDE_MEDICA_SLU_2020-03-26T00:00Z,Conector/adaptador,Conector/adaptador,Conector/adaptador_LINDE_MEDICA_SLU,Product,B82479387,"LINDE MEDICA, S.L.U.",,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-03-26T00:00:00Z,30.0,30.0,0.0,0.0,0.0,0,0
RESPIRADOR_DE_VENTILACIÓN_NO_INVASIVA_AIR_LIQUIDE_HEALTHCARE_ESPAÑA_SL_2020-03-26T00:00Z,RESPIRADOR DE VENTILACIÓN NO INVASIVA,RESPIRADOR_DE_VENTILACIÓN_NO_INVASIVA,RESPIRADOR_DE_VENTILACIÓN_NO_INVASIVA_AIR_LIQUIDE_HEALTHCARE_ESPAÑA_SL,Product,B84745801,"AIR LIQUIDE HEALTHCARE ESPAÑA, S.L.",Q407448,Air Liquide,AIR_LIQUIDE_HEALTHCARE_ESPAÑA_SL,2020-03-26T00:00:00Z,20.0,20.0,0.0,140360.0,140360.0,0,21
BATAS_DESECHABLES_E_IMPERMEABLES_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-03-26T00:00Z,BATAS DESECHABLES E IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES,BATAS_DESECHABLES_E_IMPERMEABLES_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-03-26T00:00:00Z,2452.0,2452.0,0.0,3779.0,3779.0,0,21
GUANTE_QUIRÚRGICO_MEDLINE_INTERNATIONAL_IBERIA_SL_2020-03-26T00:00Z,GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,GUANTE_QUIRÚRGICO_MEDLINE_INTERNATIONAL_IBERIA_SL,Product,B86030723,MEDLINE INTERNATIONAL IBERIA S.L.,Q11343776,Medline,MEDLINE_INTERNATIONAL_IBERIA_SL,2020-03-26T00:00:00Z,18000.0,18000.0,0.0,5555.0,5555.0,0,21
